2022,121,2,\N,1,\N,14,4,"Game of Thrones",\N,9.2,57
2023,109,1,\N,1,\N,11,4,"Gamer",\N,5.8,95
2024,82,1,880,8,\N,9,2,"Gandhi",1104054072,8.1,190
2025,42,1,\N,8,\N,\N,\N,"Gangbusters",220239925,\N,253
2026,109,2,\N,1,\N,14,3,"Gangs of London",\N,8.1,\N
2027,102,1,\N,6,\N,11,4,"Gangs of New York",\N,7.5,167
2028,112,\N,80,1,\N,\N,\N,"Gangs of Wasseypur",\N,8.2,321
2029,113,1,\N,1,\N,11,1,"Gangster Squad",\N,6.7,113
2030,104,1,\N,5,\N,11,1,"Garden State",\N,7.4,102
2031,87,1,306,8,\N,\N,\N,"Gardens of Stone",222104681,\N,112
2032,91,1,410,5,\N,\N,\N,"Garrison Keillor's Home",177841558,\N,60
2033,84,1,\N,15,\N,\N,\N,"Gary Numan - Berzerker",559852396,\N,\N
2034,44,1,349,8,\N,\N,\N,"Gaslight",1045713802,7.8,114
2035,83,2,\N,6,\N,\N,\N,"Gåsmamman",\N,7.5,45
2036,88,1,99,1,\N,\N,\N,"Gator Bait II",173013509,\N,95
2037,97,1,63,8,\N,10,1,"Gattaca",\N,7.8,106
2038,104,\N,295,8,\N,\N,\N,"Gegen die Wand",\N,7.9,121
2039,121,1,\N,3,\N,\N,\N,"Gekijouban Nanatsu no Taizai: Hikari ni Norowareshi Mono-tachi",\N,6.5,79
2040,120,1,\N,3,\N,17,\N,"Gekijouban Poketto monsutâ: koko",\N,6.7,99
2041,119,1,\N,1,\N,10,2,"Gemini Man",\N,5.7,117
2042,98,2,\N,6,\N,15,3,"General Hospital",\N,6.5,60
2043,121,2,\N,5,\N,14,4,"Generation",\N,6.8,30
2044,119,2,\N,4,\N,12,3,"Genius",\N,8.3,43
2045,104,2,\N,4,\N,14,3,"Gentleman Jack",\N,8.2,60
2046,53,1,\N,5,\N,1,1,"Gentlemen Prefer Blondes",\N,7.2,91
2047,104,2,\N,1,\N,\N,\N,"Geomeun Taeyang",\N,7.7,\N
2048,117,2,\N,5,\N,15,2,"George Lopez",\N,6.7,30
2049,97,1,\N,1,33,9,1,"George of the Jungle",174463257,5.5,92
2050,117,1,\N,1,\N,10,1,"Geostorm",\N,5.3,109
2051,117,1,\N,8,\N,14,3,"Gerald's Game",\N,6.5,103
2052,92,1,\N,8,\N,\N,\N,"Germicide",1153337496,\N,90
2053,115,\N,\N,5,34,11,\N,"Get Hard",111711453,\N,100
2054,117,1,578,14,\N,11,1,"Get Out",\N,7.7,104
2055,78,1,98,5,\N,\N,\N,"Get Out Your Handkerchiefs",172363301,\N,109
2056,105,1,\N,4,\N,11,4,"Get Rich or Die Tryin'",\N,5.4,117
2057,95,1,\N,5,\N,11,3,"Get Shorty",\N,6.9,105
2058,98,2,\N,5,\N,14,1,"Get Shorty",\N,8.2,60
2059,108,1,\N,1,34,10,1,"Get Smart",230685453,6.5,110
2060,84,1,1018,8,\N,\N,\N,"Getting Physical",182057016,\N,95
2061,70,1,898,5,\N,\N,\N,"Getting Straight",484592874,\N,126
2062,90,1,501,20,17,10,1,"Ghost",505703557,7.1,127
2063,105,2,\N,7,\N,15,1,"Ghost Adventures",\N,7.4,45
2064,117,1,\N,1,\N,10,1,"Ghost in the Shell",\N,6.3,107
2065,107,1,\N,1,23,10,2,"Ghost Rider",228738393,5.3,110
2066,111,1,\N,1,\N,10,1,"Ghost Rider: Spirit of Vengeance",\N,4.3,96
2067,102,1,\N,14,\N,11,3,"Ghost Ship",\N,5.5,91
2068,107,2,\N,8,\N,15,1,"Ghost Whisperer",\N,6.4,60
2069,101,1,\N,5,\N,11,1,"Ghost World",\N,7.3,111
2070,84,1,435,1,3,9,1,"Ghostbusters",296578797,7.8,105
2071,116,1,\N,1,23,10,1,"Ghostbusters",229147509,6.5,117
2072,89,1,\N,1,\N,9,1,"Ghostbusters II",\N,6.6,108
2073,121,1,\N,5,23,10,\N,"Ghostbusters: Afterlife",191378330,\N,124
2074,118,1,\N,8,\N,\N,3,"Ghostland",\N,6.4,91
2075,121,2,\N,5,\N,\N,\N,"Ghosts",\N,7,\N
2076,101,1,\N,1,\N,11,2,"Ghosts of Mars",\N,4.9,98
2077,96,1,\N,8,\N,10,2,"Ghosts of Mississippi",\N,6.7,130
2078,117,1,\N,17,\N,14,2,"Gi-eok-ui bam",\N,7.5,108
2079,98,1,\N,4,\N,11,4,"Gia",\N,7,120
2080,56,1,363,8,\N,\N,\N,"Giant",449220945,\N,201
2081,117,1,\N,8,\N,10,1,"Gifted",\N,7.6,101
2082,46,1,160,8,\N,\N,\N,"Gilda",170812526,\N,110
2083,121,2,\N,5,\N,13,2,"Gilligan's Island",\N,7.3,30
2084,121,2,\N,5,\N,15,1,"Gilmore Girls",\N,8.1,44
2085,93,1,297,5,\N,\N,\N,"Ginger & Fred",378410542,\N,\N
2086,100,1,\N,8,\N,\N,1,"Ginger Snaps",\N,6.8,108
2087,116,2,\N,5,\N,12,3,"Ginny & Georgia",\N,7.5,\N
2088,117,2,\N,3,\N,12,3,"Gintama",\N,8.6,25
2089,119,2,\N,6,\N,14,3,"Giri/Haji",\N,7.9,461
2090,105,2,\N,6,\N,14,3,"Girl From Nowhere",\N,7.6,45
2091,121,1,\N,6,\N,12,1,"Girl in the Basement",\N,6.4,88
2092,84,2,\N,5,\N,13,2,"Girl Meets World",\N,7.1,23
2093,99,1,\N,4,\N,11,1,"Girl, Interrupted",\N,7.3,127
2094,119,2,\N,5,\N,14,4,"Girls",\N,7.3,28
2095,117,\N,\N,2,31,11,\N,"Girls Trip",140552359,\N,122
2096,119,1,115,5,\N,11,3,"Gisaengchung",\N,8.6,132
2097,100,1,903,1,6,11,1,"Gladiator",465380802,8.5,155
2098,119,1,\N,8,31,10,2,"Glass",246999039,6.6,129
2099,118,2,\N,5,\N,15,1,"Glee",\N,6.7,44
2100,92,1,456,6,\N,11,2,"Glengarry Glen Ross",\N,7.7,100
2101,66,2,\N,8,\N,14,3,"Glitch",\N,7.3,45
2102,88,1,\N,17,\N,\N,\N,"Glitz",928760770,\N,96
2103,89,1,273,4,\N,11,2,"Glory",\N,7.8,122
2104,99,2,\N,5,\N,14,4,"GLOW",\N,8,35
2105,78,1,1047,24,\N,\N,\N,"Go Tell the Spartans",213719942,\N,114
2106,117,1,\N,21,\N,\N,\N,"God: Serengeti",\N,6.7,4
2107,114,1,\N,8,\N,9,2,"God's Not Dead",\N,4.7,113
2108,121,1,\N,8,\N,9,\N,"God's Not Dead: We the People",\N,3.7,110
2109,117,1,\N,8,\N,\N,4,"God's Own Country",\N,7.7,104
2110,122,2,\N,6,\N,14,3,"Godfather of Harlem",\N,8,55
2111,116,1,\N,1,\N,10,1,"Gods of Egypt",\N,5.4,127
2112,114,1,\N,1,34,10,2,"Godzilla",524976069,6.4,123
2113,98,\N,\N,1,23,10,\N,"Godzilla",379014294,\N,139
2114,121,1,\N,1,34,3,2,"Godzilla vs. Kong",467863133,6.4,113
2115,119,1,\N,1,34,10,2,"Godzilla: King of the Monsters",386600138,6,132
2116,81,1,493,5,\N,\N,\N,"Going Ape",238539198,\N,88
2117,88,1,202,1,\N,\N,\N,"Going for the Gold",131095990,\N,90
2118,74,1,98,8,\N,\N,\N,"Going Places",90709367,\N,117
2119,91,1,687,5,\N,\N,\N,"Going Under",385680446,\N,80
2120,116,1,\N,14,\N,14,1,"Gokseong",\N,7.5,156
2121,102,2,\N,3,\N,12,2,"Gokushufudo",\N,7.3,16
2122,121,2,\N,18,\N,12,2,"Gold Rush: Alaska",\N,7.3,45
2123,88,1,128,1,\N,\N,\N,"Golden Ninja Invasion",524976069,\N,90
2124,95,1,\N,1,12,10,3,"GoldenEye",352194034,7.2,130
2125,64,1,388,1,\N,9,1,"Goldfinger",546388108,7.7,111
2126,121,2,\N,8,\N,14,3,"Goliath",\N,8.2,60
2127,121,2,\N,6,\N,14,3,"Gomorra: La serie",\N,8.7,55
2128,118,1,\N,14,\N,\N,2,"Gon-ji-am",\N,6.3,95
2129,107,1,91,6,\N,11,1,"Gone Baby Gone",\N,7.6,114
2130,114,1,221,8,28,11,4,"Gone Girl",369330363,8.1,149
2131,100,\N,\N,1,33,10,\N,"Gone in 60 Seconds",237202299,\N,118
2132,100,1,\N,1,\N,10,3,"Gone in Sixty Seconds",\N,6.5,118
2133,39,1,1093,8,\N,1,1,"Gone with the Wind",\N,8.2,238
2134,100,\N,802,1,\N,\N,\N,"Gongdong gyeongbi guyeok JSA",\N,7.8,110
2135,85,1,\N,5,\N,\N,\N,"Gonzo Presents Muppet Weird Stuff",875458631,\N,55
2136,119,1,\N,2,31,11,3,"Good Boys",111037232,6.7,90
2137,103,\N,1131,5,\N,\N,\N,"Good Bye Lenin!",\N,7.7,121
2138,89,1,696,8,\N,\N,\N,"Good Fellas",373661946,\N,\N
2139,119,2,\N,5,\N,12,1,"Good Girls",\N,7.8,43
2140,113,2,\N,5,\N,\N,\N,"Good Grief",\N,7.2,\N
2141,120,1,\N,4,\N,11,1,"Good Joe Bell",\N,5.5,94
2142,107,1,\N,5,\N,11,4,"Good Luck Chuck",\N,5.6,101
2143,116,2,\N,5,\N,13,\N,"Good Morning, Miss Bliss",\N,6.8,30
2144,87,1,88,5,\N,\N,\N,"Good Morning, Vietnam",227927165,\N,120
2145,119,2,\N,5,\N,14,1,"Good Omens",\N,8.1,328
2146,121,1,\N,5,\N,\N,1,"Good on Paper",\N,5.6,92
2147,117,1,\N,6,\N,11,3,"Good Time",\N,7.4,102
2148,100,2,\N,5,\N,15,2,"Good Times",\N,7.3,30
2149,41,2,\N,5,\N,12,3,"Good Trouble",\N,7.5,45
2150,97,1,383,8,13,11,1,"Good Will Hunting",225933435,8.3,126
2151,119,2,\N,5,\N,15,2,"Good Witch",\N,7.3,48
2152,61,1,54,8,\N,\N,\N,"Goodbye Again",429632142,\N,120
2153,90,1,696,4,\N,11,1,"Goodfellas",\N,8.7,146
2154,81,2,\N,2,\N,17,2,"Goosebumps",\N,6.3,103
2155,115,1,\N,9,\N,9,2,"Goosebumps",\N,7.7,22
2156,118,1,\N,3,\N,9,2,"Goosebumps 2: Haunted Halloween",\N,5.6,90
2157,88,1,327,1,\N,\N,\N,"Gor",207305509,\N,95
2158,116,2,\N,2,\N,\N,\N,"Gordon, Gino & Fred's Road Trip",\N,8.5,45
2159,101,1,\N,5,\N,11,1,"Gosford Park",\N,7.2,131
2160,101,2,\N,8,\N,12,3,"Gossip Girl",\N,5.3,60
2161,121,2,\N,8,\N,14,3,"Gossip Girl",\N,7.4,42
2162,24,1,709,8,\N,\N,\N,"Gosta Berling's Saga",140552359,\N,123
2163,105,2,\N,1,\N,12,1,"Gotham",\N,7.8,42
2164,92,1,\N,15,\N,\N,\N,"Gotta Dance, Gotta Sing",873637528,\N,53
2165,111,2,\N,6,\N,\N,\N,"Grace",\N,7.2,90
2166,120,2,\N,5,\N,14,1,"Grace and Frankie",\N,8.2,30
2167,108,1,179,8,34,11,1,"Gran Torino",269958228,8.1,116
2168,120,2,\N,8,\N,14,3,"Grand Army",\N,7.5,\N
2169,32,1,265,8,\N,\N,\N,"Grand Hotel",154468902,\N,112
2170,106,1,\N,5,\N,11,3,"Grandma's Boy",\N,7,94
2171,118,1,\N,6,\N,11,4,"Gräns",\N,7,110
2172,121,2,\N,6,\N,12,1,"Grantchester",\N,7.9,45
2173,116,1,\N,8,\N,11,4,"Grave",\N,7,99
2174,113,1,43,2,34,10,2,"Gravity",723192705,7.7,91
2175,102,2,\N,3,\N,17,2,"Gravity Falls",\N,8.9,23
2176,78,1,\N,16,17,9,3,"Grease",396271103,7.2,110
2177,82,1,\N,5,\N,9,1,"Grease 2",\N,4.4,115
2178,82,1,804,15,\N,\N,\N,"Grease II",2048359754,\N,115
2179,121,1,\N,14,\N,\N,\N,"Great White",\N,4.1,91
2180,93,1,\N,1,\N,\N,\N,"Great White Death",176885658,\N,88
2181,91,2,\N,5,\N,12,\N,"Greek",\N,7.5,60
2182,108,2,\N,5,\N,13,\N,"Green Acres",\N,7.2,30
2183,118,1,829,4,31,10,1,"Green Book",321752656,8.2,130
2184,90,1,838,5,\N,\N,\N,"Green Card",159814490,\N,107
2185,91,1,959,8,\N,\N,\N,"Green Glove",154802912,\N,89
2186,111,1,\N,1,34,10,2,"Green Lantern",219851172,5.5,114
2187,115,1,\N,14,\N,11,2,"Green Room",\N,7,95
2188,120,1,\N,1,\N,10,2,"Greenland",\N,6.4,119
2189,84,1,\N,5,\N,9,2,"Gremlins",\N,7.3,106
2190,90,1,512,5,\N,10,1,"Gremlins 2: The New Batch",552639571,6.4,107
2191,120,1,\N,10,\N,10,2,"Gretel & Hansel",\N,5.4,87
2192,121,2,\N,8,\N,12,3,"Grey's Anatomy",\N,7.5,41
2193,120,1,\N,1,\N,10,2,"Greyhound",\N,7,91
2194,121,2,\N,6,\N,12,1,"Grimm",\N,7.8,45
2195,107,1,\N,1,\N,11,4,"Grindhouse",\N,7.5,191
2196,120,1,\N,14,\N,\N,\N,"Grizzly II: The Predator",\N,3.2,74
2197,93,1,396,5,\N,9,1,"Groundhog Day",\N,8.1,101
2198,117,2,\N,5,\N,13,4,"Growing Pains",\N,6.6,30
2199,110,1,\N,5,23,10,1,"Grown Ups",271457301,6,102
2200,113,1,\N,5,23,10,3,"Grown Ups 2",246984278,5.4,101
2201,115,2,\N,5,\N,12,3,"Grown-ish",\N,6.3,22
2202,114,1,457,1,33,10,1,"Guardians of the Galaxy",773350147,8,121
2203,117,1,457,1,33,10,1,"Guardians of the Galaxy Vol. 2",863756051,7.6,136
2204,123,1,\N,1,\N,\N,\N,"Guardians of the Galaxy Vol. 3",\N,\N,\N
2205,67,1,1005,8,\N,\N,\N,"Guess Who's Coming to Dinner",222446882,\N,108
2206,67,\N,1005,5,\N,\N,\N,"Guess Whos Coming to Dinner",\N,7.8,108
2207,120,1,\N,8,\N,14,3,"Guilty",\N,5.4,119
2208,90,1,432,8,\N,\N,\N,"Guilty by Suspicion",589390539,\N,105
2209,119,\N,1148,8,\N,\N,\N,"Gully Boy",\N,7.9,154
2210,97,1,\N,5,\N,11,3,"Gummo",\N,6.7,89
2211,57,1,564,25,\N,\N,\N,"Gunfight at the OK Corral",378410542,\N,120
2212,86,1,950,5,\N,\N,\N,"Gung Ho",746846894,\N,111
2213,121,1,\N,1,\N,11,2,"Gunpowder Milkshake",\N,6,114
2214,119,1,\N,1,\N,11,1,"Guns Akimbo",\N,6.3,98
2215,114,2,\N,25,\N,15,2,"Gunsmoke",\N,8,60
2216,55,1,585,5,\N,\N,\N,"Guys & Dolls",493311825,\N,150
2217,84,1,\N,1,\N,11,3,"Gwendoline",\N,5.3,105
2218,102,2,\N,8,\N,\N,\N,"Gwimul",\N,8.2,70
2219,106,1,\N,1,\N,11,2,"Gwoemul",\N,7.1,120
2220,118,2,\N,3,\N,12,1,"Gyakkyô burai Kaiji",\N,8.3,23
2221,109,2,\N,1,\N,12,2,"Gyeongiroun Somun",\N,8.1,65
2222,117,2,\N,8,\N,14,3,"Gypsy",\N,6.8,51
2223,118,2,\N,8,\N,15,2,"H2O: Just Add Water",\N,7.2,23
2224,110,1,\N,8,\N,\N,4,"Habitación en Roma",\N,6.1,107
2225,102,\N,820,8,\N,\N,\N,"Hable con ella",\N,7.9,112
2226,109,1,\N,4,\N,4,2,"Hachi: A Dog's Tale",\N,8.1,93
2227,109,\N,640,4,\N,\N,\N,"Hachi: A Dogs Tale",\N,8.1,93
2228,95,1,\N,5,\N,10,3,"Hackers",\N,6.2,105
2229,121,2,\N,5,\N,14,1,"Hacks",\N,8.2,30
2230,116,1,715,4,\N,11,1,"Hacksaw Ridge",\N,8.1,139
2231,114,2,\N,3,\N,12,1,"Hagane no renkinjutsushi",\N,9.1,24
2232,114,\N,1100,1,\N,\N,\N,"Haider",\N,8.1,160
2233,115,2,\N,3,\N,12,2,"Haikyuu!!",\N,8.7,24
2234,116,1,\N,5,\N,10,2,"Hail, Caesar!",\N,6.3,106
2235,79,1,759,15,\N,\N,\N,"Hair",466625730,\N,122
2236,88,1,\N,5,\N,9,1,"Hairspray",\N,7,92
2237,107,1,\N,5,14,9,1,"Hairspray",203553311,6.7,117
2238,98,1,\N,5,\N,11,1,"Half Baked",\N,6.7,82
2239,111,1,\N,5,\N,11,4,"Hall Pass",\N,5.8,105
2240,78,1,526,6,\N,11,3,"Halloween",\N,6.5,106
2241,107,1,\N,14,\N,11,1,"Halloween",\N,6.1,109
2242,118,1,\N,14,31,11,4,"Halloween",255614941,7.7,91
2243,88,1,\N,14,\N,11,1,"Halloween 4: The Return of Michael Myers",\N,5.9,88
2244,89,1,\N,14,\N,11,3,"Halloween 5: The Revenge of Michael Myers",\N,5.1,96
2245,122,1,\N,14,\N,\N,\N,"Halloween Ends",\N,\N,\N
2246,98,1,\N,14,\N,11,1,"Halloween H20: 20 Years Later",\N,5.8,86
2247,81,1,\N,14,\N,11,4,"Halloween II",\N,4.8,105
2248,109,1,\N,14,\N,11,3,"Halloween II",\N,6.5,92
2249,82,1,\N,14,\N,11,3,"Halloween III: Season of the Witch",\N,5,98
2250,121,1,\N,14,31,11,2,"Halloween Kills",131647155,6.1,105
2251,98,2,\N,9,\N,13,\N,"Halloween Wars",\N,7.8,42
2252,102,1,\N,14,\N,11,1,"Halloween: Resurrection",\N,4,94
2253,95,1,\N,14,\N,11,3,"Halloween: The Curse of Michael Myers",\N,4.8,87
2254,98,1,\N,2,\N,13,2,"Halloweentown",\N,6.7,84
2255,104,1,\N,5,\N,13,2,"Halloweentown High",\N,6.2,82
2256,101,1,\N,2,\N,15,2,"Halloweentown II: Kalabar's Revenge",\N,6.5,81
2257,108,2,\N,8,\N,12,1,"Halt and Catch Fire",\N,8.4,60
2258,120,1,1060,4,\N,10,1,"Hamilton",\N,8.4,160
2259,96,1,618,8,\N,\N,\N,"Hamlet",\N,7.8,242
2260,69,\N,1081,8,\N,\N,\N,"Hamlet",161626121,\N,114
2261,72,1,\N,8,\N,\N,\N,"Hammersmith Is Out",886686817,\N,108
2262,97,\N,1038,6,\N,\N,\N,"Hana-bi",\N,7.7,103
2263,108,1,\N,1,23,10,1,"Hancock",629443428,6.4,92
2264,67,1,1047,25,\N,\N,\N,"Hang 'em High",505703557,\N,114
2265,73,2,\N,3,\N,14,\N,"Hanma Baki: Son of Ogre",\N,6.7,25
2266,101,2,\N,1,\N,14,1,"Hanna",\N,7.5,60
2267,111,1,\N,1,\N,10,1,"Hanna",\N,6.8,111
2268,86,1,1134,5,\N,\N,\N,"Hannah & Her Sisters",273144151,\N,103
2269,86,\N,1134,5,\N,\N,\N,"Hannah and Her Sisters",\N,7.9,107
2270,114,2,\N,5,\N,13,2,"Hannah Montana",\N,5.2,23
2271,99,2,\N,6,\N,14,3,"Hannibal",\N,6.8,44
2272,101,1,\N,6,12,11,1,"Hannibal",351692268,8.5,131
2273,72,1,\N,8,\N,\N,\N,"Hannie Caulder",167780960,\N,87
2274,91,1,833,8,\N,\N,\N,"Hanover Street",543934105,\N,110
2275,113,1,\N,1,\N,11,1,"Hansel & Gretel: Witch Hunters",\N,6.1,88
2276,110,1,\N,8,\N,\N,3,"Hanyo",\N,6.4,107
2277,120,1,\N,5,\N,10,1,"Happiest Season",\N,6.6,102
2278,98,\N,1070,5,\N,\N,\N,"Happiness",\N,7.7,134
2279,80,1,438,14,\N,\N,\N,"Happy Birthday to Me",1066179747,\N,\N
2280,105,2,\N,5,\N,13,2,"Happy Days",\N,7.4,30
2281,117,1,\N,5,\N,10,1,"Happy Death Day",\N,6.6,96
2282,119,1,\N,5,\N,10,1,"Happy Death Day 2U",\N,6.2,100
2283,119,2,\N,5,\N,12,1,"Happy Endings",\N,7.7,22
2284,106,1,\N,3,34,9,1,"Happy Feet",384336108,6.4,108
2285,96,1,\N,5,\N,10,1,"Happy Gilmore",\N,7,92
2286,121,2,\N,6,\N,14,3,"Happy Valley",\N,8.4,58
2287,112,2,\N,1,\N,14,3,"Happy!",\N,8.2,60
2288,105,1,\N,8,\N,11,3,"Hard Candy",\N,7.1,104
2289,86,1,901,8,\N,\N,\N,"Hard Choices",207039844,\N,90
2290,87,1,68,1,\N,\N,\N,"Hard Ticket to Hawaii",657869686,\N,97
2291,90,1,129,1,\N,\N,\N,"Hard To Kill",359200044,\N,100
2292,89,1,263,5,\N,\N,\N,"Harlem Nights",332207671,\N,118
2293,112,2,\N,3,\N,14,1,"Harley Quinn",\N,8.5,23
2294,113,2,\N,8,\N,14,4,"Harlots",\N,7.7,45
2295,104,1,\N,2,\N,11,3,"Harold & Kumar Go to White Castle",\N,7,88
2296,71,1,391,5,\N,9,1,"Harold and Maude",\N,7.9,91
2297,92,1,\N,17,\N,\N,\N,"Harper",232617430,\N,121
2298,114,2,\N,6,\N,\N,3,"Harrow",\N,7.6,60
2299,89,1,814,8,\N,\N,\N,"Harry & Son",291420351,\N,117
2300,109,1,\N,1,\N,11,3,"Harry Brown",\N,7.2,103
2301,102,1,\N,2,34,9,2,"Harry Potter and the Chamber of Secrets",879602366,7.4,161
2302,110,1,235,2,34,10,1,"Harry Potter and the Deathly Hallows: Part 1",977043483,7.7,146
2303,111,1,235,2,34,10,2,"Harry Potter and the Deathly Hallows: Part 2",1342321665,8.1,130
2304,105,1,755,2,34,10,2,"Harry Potter and the Goblet of Fire",896678241,7.7,157
2305,109,1,\N,1,34,9,2,"Harry Potter and the Half-Blood Prince",934454096,7.6,153
2306,107,1,\N,1,34,10,2,"Harry Potter and the Order of the Phoenix",942172396,7.5,138
2307,104,1,43,2,34,9,2,"Harry Potter and the Prisoner of Azkaban",797361618,7.9,142
2308,101,1,\N,2,34,9,2,"Harry Potter and the Sorcerer's Stone",1016813075,7.6,152
2309,101,\N,163,2,\N,\N,\N,"Harry Potter and the Sorcerers Stone",\N,7.6,152
2310,121,2,\N,5,\N,15,1,"Hart of Dixie",\N,7.7,60
2311,116,2,\N,1,\N,15,\N,"Hart to Hart",\N,6.6,60
2312,50,1,407,5,\N,\N,\N,"Harvey",351496066,7.9,104
2313,119,1,\N,14,\N,11,2,"Haunt",\N,6.3,92
2314,104,1,400,3,\N,9,2,"Hauru no ugoku shiro",\N,8.2,119
2315,77,1,\N,5,\N,\N,3,"Hausu",\N,7.4,88
2316,103,1,\N,14,\N,11,3,"Haute tension",\N,6.8,91
2317,115,2,\N,6,\N,15,1,"Haven",\N,7.5,60
2318,122,1,\N,1,\N,\N,\N,"Havoc",\N,\N,\N
2319,66,1,359,8,\N,\N,\N,"Hawaii",868390560,\N,190
2320,62,2,\N,1,\N,12,1,"Hawaii Five-0",\N,7.3,42
2321,110,2,\N,6,\N,15,\N,"Hawaii Five-O",\N,7.3,60
2322,47,1,872,25,\N,\N,\N,"Hawk of Powder River",228738393,\N,56
2323,89,1,914,8,\N,\N,\N,"Hawks",260502115,\N,105
2324,112,2,\N,3,\N,17,\N,"He-Man and the Masters of the Universe",\N,6.2,26
2325,121,1,\N,5,\N,12,1,"He's All That",\N,4.3,88
2326,109,1,\N,5,34,10,3,"He's Just Not That Into You",178866158,6.4,129
2327,85,2,\N,5,\N,13,\N,"Head of the Class",\N,6.6,30
2328,86,1,610,5,\N,\N,\N,"Head Office",589390539,\N,90
2329,91,1,827,8,\N,\N,\N,"Hear My Song",346079773,\N,104
2330,110,2,\N,8,\N,15,1,"Heartbeat",\N,6.8,50
2331,86,1,179,24,\N,\N,\N,"Heartbreak Ridge",154026136,\N,130
2332,86,1,756,5,\N,\N,\N,"Heartburn",407711549,\N,108
2333,121,2,\N,8,\N,15,2,"Heartland",\N,8.4,45
2334,91,1,296,8,\N,\N,\N,"Hearts of Darkness, A Filmmaker's Apocalypse",255185482,\N,96
2335,87,1,\N,8,\N,\N,\N,"Hearts of Fire",397044390,\N,95
2336,87,1,732,17,\N,\N,\N,"Heat",275650703,\N,103
2337,95,1,496,6,\N,11,1,"Heat",\N,8.2,170
2338,88,1,\N,5,\N,11,3,"Heathers",\N,7.2,103
2339,114,\N,\N,4,27,9,\N,"Heaven Is for Real",101982712,\N,99
2340,94,1,\N,4,\N,11,3,"Heavenly Creatures",\N,7.3,99
2341,63,1,522,5,\N,\N,\N,"Heavens Above",490719763,\N,113
2342,81,1,\N,3,\N,11,4,"Heavy Metal",\N,6.7,86
2343,100,1,\N,3,\N,11,3,"Heavy Metal 2000",\N,5.4,88
2344,101,\N,524,5,\N,\N,\N,"Hedwig and the Angry Inch",\N,7.7,95
2345,122,2,\N,8,\N,14,3,"Heels",\N,8.2,60
2346,87,1,253,20,\N,\N,\N,"Hell Comes to Frogtown",330444045,\N,88
2347,118,1,\N,14,\N,11,1,"Hell Fest",\N,5.5,89
2348,115,1,\N,14,\N,\N,1,"Hell House LLC",\N,6.4,93
2349,102,2,\N,8,\N,12,1,"Hell on Wheels",\N,8.3,42
2350,116,1,226,1,\N,11,1,"Hell or High Water",\N,7.6,102
2351,34,1,\N,25,\N,\N,\N,"Hell Town",132675864,\N,54
2352,117,2,\N,12,\N,12,2,"Hell's Kitchen",\N,7.1,42
2353,88,1,\N,14,\N,11,3,"Hellbound: Hellraiser II",\N,6.5,97
2354,104,1,\N,1,\N,10,2,"Hellboy",\N,5.2,120
2355,119,1,\N,1,\N,11,1,"Hellboy",\N,6.8,122
2356,60,1,349,8,\N,\N,\N,"Heller in Pink Tights",216197492,\N,101
2357,68,1,65,1,\N,\N,\N,"Hellfighters",790653942,\N,121
2358,87,1,\N,14,\N,\N,\N,"Hellraiser",\N,7,\N
2359,122,1,\N,14,\N,11,3,"Hellraiser",\N,\N,94
2360,92,1,\N,14,\N,11,3,"Hellraiser III: Hell on Earth",\N,5.5,97
2361,90,1,\N,1,\N,\N,\N,"Hells Angels on Wheels",309208309,\N,\N
2362,121,1,\N,8,\N,\N,\N,"Help",\N,8,98
2363,120,2,\N,1,\N,14,1,"Helstrom",\N,6.8,\N
2364,57,2,\N,8,\N,14,4,"Hemlock Grove",\N,7.1,46
2365,98,2,\N,1,\N,13,2,"Henry Danger",\N,5.8,30
2366,91,1,\N,14,\N,\N,\N,"Henry, Portrait of a Serial Killer",1159444662,\N,90
2367,113,1,999,8,\N,11,3,"Her",\N,8,126
2368,88,1,126,5,\N,\N,\N,"Her Alibi",1081142612,\N,94
2369,98,\N,796,5,\N,\N,\N,"Her Sey Çok Güzel Olacak",\N,8.1,107
2370,100,\N,853,1,\N,\N,\N,"Hera Pheri",\N,8.1,156
2371,97,1,\N,1,33,4,1,"Hercules",252712101,6,93
2372,114,1,\N,3,\N,10,2,"Hercules",\N,7.3,98
2373,121,1,\N,5,\N,10,2,"Here Today",\N,6.5,93
2374,118,1,\N,8,\N,11,3,"Hereditary",\N,7.3,127
2375,109,2,\N,8,\N,12,1,"Heroes",\N,7.5,45
2376,77,1,494,8,\N,\N,\N,"Heroes",483866518,\N,113
2377,116,1,1057,4,28,9,2,"Hidden Figures",235956898,7.8,127
2378,89,1,\N,5,\N,\N,\N,"Hideaways",521311890,\N,105
2379,100,1,\N,5,\N,11,1,"High Fidelity",\N,7.5,113
2380,91,1,821,5,\N,\N,\N,"High Heels",2797501328,\N,113
2381,118,1,\N,2,\N,11,4,"High Life",\N,5.8,113
2382,52,1,325,8,\N,9,2,"High Noon",\N,8,85
2383,73,1,179,25,\N,\N,\N,"High Plains Drifter",856085151,\N,105
2384,111,2,\N,3,\N,14,4,"High School DxD",\N,7.6,23
2385,106,1,\N,5,\N,13,2,"High School Musical",\N,5.5,98
2386,108,\N,\N,5,33,4,\N,"High School Musical 3: Senior Year",252909177,\N,112
2387,89,2,\N,5,\N,15,2,"High School Musical: The Musical - The Series",\N,7.3,31
2388,89,1,772,5,\N,\N,\N,"High Spirits",260095986,\N,\N
